Region_id,ZIP,City,Lat,Lng
312,2100,Korneuburg,48.34371,16.33294
312,2103,Langenzersdorf,48.30972,16.35737
312,2003,Leitzersdorf,48.41781,16.24378
312,2004,Niederhollabrunn,48.44907,16.30077
312,3702,Niederrußbach,48.45311,16.03761
312,2105,Oberrohrbach,48.39698,16.29562
312,2111,Rückersdorf-Harmannsdorf,48.39605,16.37098
312,2011,Sierndorf,48.4294,16.16764
312,2104,Spillern,48.37799,16.25677
312,3463,Stetteldorf am Wagram,48.40868,16.01646
312,2000,Stockerau,48.38515,16.20825
312,2112,Würnitz,48.43004,16.42572
312,3500,Krems an der Donau,48.40997,15.60387
312,3506,Krems-Hollenburg,48.37968,15.69103
313,3641,Aggsbach Markt,48.2941,15.40444
313,3613,Albrechtsberg an der Großen Krems,48.46259,15.36881
313,3601,Dürnstein,48.39546,15.52017
313,3492,Etsdorf am Kamp,48.44389,15.74192
313,3511,Furth bei Göttweig,48.37422,15.61259
313,3494,Gedersdorf,48.43337,15.68773
313,3542,Gföhl,48.51705,15.48978
313,3611,Großheinrichschlag,48.41885,15.38302
313,3493,Hadersdorf am Kamp,48.45829,15.72002
313,3485,Haitzendorf,48.42399,15.74062
313,3544,Idolsberg,48.59623,15.48447
313,3543,Krumau am Kamp,48.58999,15.4493
313,3550,Langenlois,48.47317,15.6769
313,3552,Lengenfeld,48.47185,15.59367
313,3522,Lichtenau,48.4959,15.39071
313,3643,Maria Laach am Jauerling,48.30371,15.3445
313,3512,Mautern,48.39488,15.57601
313,3621,Mitterarnsdorf,48.36512,15.43642
313,3473,Mühlbach am Manhartsberg,48.51832,15.78926
313,3622,Mühldorf,48.37329,15.34573
313,3521,Obermeisling,48.51705,15.48978
313,3508,Paudorf,48.35625,15.61552
313,3564,Plank am Kamp,48.55801,15.68521
313,3532,Rastenfeld,48.574,15.33095
313,3495,Rohrendorf bei Krems,48.41903,15.65531
313,3602,Rossatz,48.39638,15.50427
313,3553,Schiltern,48.51437,15.62828
313,3562,Schönberg,48.51969,15.70026
313,3541,Senftenberg,48.45018,15.55464
313,3620,Spitz,48.36566,15.41408
313,3572,St. Leonhard am Hornerwald,48.59868,15.54645
313,3491,Straß im Straßertale,48.4729,15.73532
313,3610,Weißenkirchen in der Wachau,48.39761,15.47016
313,3561,Zöbing,48.49062,15.69205
314,3222,Annaberg,47.87165,15.37605
314,3153,Eschenau,48.04845,15.56664
314,3183,Freiland,47.97359,15.57082
314,3170,Hainfeld,48.03413,15.77399
314,3192,Hohenberg,47.90676,15.61975
314,2572,Kaumberg,48.02419,15.89863
314,3195,Kernhof,47.81598,15.54489
314,3171,Kleinzell-Salzerbad,47.94629,15.72727
314,3180,Lilienfeld,48.01309,15.59676
314,3224,Mitterbach,47.81405,15.29543
314,3162,Rainfeld,48.04774,15.71127
314,3172,Ramsau,48.00339,15.80359
314,3163,Rohrbach,48.86527,15.1858
314,3193,St. Aegyd am Neuwalde,47.85375,15.56932
314,3161,St. Veit an der Gölsen,48.04342,15.66907
314,3160,Traisen,48.04045,15.60923
314,3184,Türnitz,47.93117,15.49294
314,3223,Wienerbruck,47.85518,15.31019
315,3642,Aggsbach Dorf,48.29379,15.41489
315,3661,Artstetten,48.24222,15.20514
315,3232,Bischofstetten,48.12259,15.4688
315,3372,Blindenmarkt,48.12844,14.987
315,4392,Dorfstetten,48.32703,14.98351
315,3644,Emmersdorf an der Donau,48.24075,15.33698
315,3253,Erlauf,48.18308,15.18402
315,3122,Gansbach,48.30671,15.47246
315,3381,Golling,48.19469,15.17602
315,3383,Hürm,48.15612,15.4124
315,3373,Kemmelbach,48.1539,15.09263
315,3233,Kilb,48.10081,15.40818
315,3241,Kirnberg an der Mank,48.07223,15.32257
315,3660,Klein-Pöchlarn,48.21756,15.21557
315,3375,Krummnußbaum,48.20841,15.16141
315,3663,Laimbach am Ostrong,48.3167,15.12231
315,3652,Leiben,48.24534,15.27458
315,3382,Loosdorf,48.20067,15.40028
315,3240,Mank,48.11187,15.34127
315,3671,Marbach an der Donau,48.21414,15.15235
315,3672,Maria Taferl,48.22542,15.15815
315,3393,Matzleinsdorf,48.20321,15.2745
315,3390,Melk,48.2271,15.32962
315,3662,Münichreith,48.26565,15.13165
315,3371,Neumarkt an der Ybbs,48.14055,15.05893
315,3691,Nöchling,48.22388,14.98273
315,3680,Persenbeug,48.18461,15.07831
315,3252,Petzenkirchen,48.14618,15.15554
315,3380,Pöchlarn,48.21193,15.20899
315,3650,Pöggstall,48.31712,15.19884
315,3654,Raxendorf,48.34219,15.27631
315,3244,Ruprechtshofen,48.13662,15.27657
315,3374,Säusenstein,48.19103,15.11525
315,3392,Schönbühel an der Donau,48.25596,15.37324
315,3243,St. Leonhard am Forst,48.14282,15.28507
315,3376,St. Martin-Karlsbach,48.16389,15.02222
315,3684,St. Oswald,48.26907,15.03922
315,3242,Texing,48.04822,15.32361
315,3653,Weiten,48.29157,15.26576
315,3370,Ybbs an der Donau,48.17692,15.08161
315,3683,Yspertal,48.28811,15.06018
316,2144,Altlichtenwarth,48.6446,16.79643
316,2141,Ameis,48.67111,16.53677
316,2151,Asparn an der Zaya,48.58656,16.49639
316,2275,Bernhardsthal,48.69204,16.86922
316,2213,Bockfließ,48.36031,16.60094
316,2165,Drasenhofen,48.75581,16.6466
316,2162,Falkenstein,48.73498,16.5966
316,2132,Frättingsdorf,48.64281,16.5
316,2191,Gaweinstal,48.47704,16.59033
316,2152,Gnadendorf,48.61671,16.395
316,2203,Großebersdorf,48.3624,16.46925
316,2212,Großengersdorf,48.35783,16.56978
316,2034,Großharras,48.66346,16.24466
316,2143,Großkrut,48.64411,16.72473
316,2145,Hausbrunn,48.62867,16.82818
316,2171,Herrnbaumgarten,48.6967,16.68198
316,2192,Kettlasbrunn,48.5606,16.65784
316,2136,Laa an der Thaya,48.72104,16.38568
316,2126,Ladendorf,48.53309,16.4933
316,2133,Loosdorf,48.6497,16.4452
316,2130,Mistelbach,48.56749,16.57232
316,2125,Neubau,48.50028,16.51901
316,2135,Neudorf bei Staatz,48.7211,16.49128
316,2124,Niederkreuzstetten,48.48041,16.4793
316,2116,Niederleis,48.55015,16.39706
316,2163,Ottenthal,48.76121,16.57884
316,2211,Pillichsdorf,48.36453,16.54002
316,2161,Poysbrunn,48.71886,16.62878
316,2170,Poysdorf,48.66785,16.62831
316,2274,Rabensburg,48.64664,16.90353
316,2276,Reintal,48.70029,16.82471
316,2123,Schleinbach,48.42148,16.46961
316,2172,Schrattenberg,48.72434,16.72194
316,2134,Staatz-Kautendorf,48.67583,16.48634
316,2153,Stronsdorf,48.65307,16.29801
316,2122,Ulrichskirchen,48.4013,16.49307
316,2154,Unterstinkenbrunn,48.66609,16.34801
316,2164,Wildendürnbach,48.7564,16.50116
316,2193,Wilfersdorf,48.58759,16.64524
316,2120,Wolkersdorf im Weinviertel,48.38469,16.51516
316,2064,Wulzeshofen,48.71791,16.30079
316,2063,Zwingendorf,48.70395,16.2394
317,2481,Achau,48.08038,16.38655
317,2362,Biedermannsdorf,48.08338,16.34565
317,2384,Breitenfurt bei Wien,48.13333,16.15
317,2345,Brunn am Gebirge,48.10698,16.28397
317,2531,Gaaden,48.08044,16.22136
317,2372,Gießhübl,48.07058,16.27994
317,2352,Gumpoldskirchen,48.04548,16.277
317,2353,Guntramsdorf,48.04724,16.31411
317,2332,Hennersdorf,48.1058,16.36335
317,2371,Hinterbrühl,48.08692,16.24778
317,2391,Kaltenleutgeben,48.11704,16.1997
317,2381,Laab im Walde,48.15575,16.17389
317,2361,Laxenburg,48.06865,16.35624
317,2344,Maria Enzersdorf,48.101,16.28427
317,2340,Mödling,48.08597,16.28426
317,2482,Münchendorf,48.02975,16.37943
317,2380,Perchtoldsdorf,48.11804,16.26608
317,2393,Sittendorf,48.07058,16.27994
317,2392,Sulz im Wienerwald,48.09882,16.1383
317,2331,Vösendorf,48.12204,16.338
317,2334,Vösendorf,48.12204,16.338
317,2351,Wiener Neudorf,48.08306,16.31392
318,2870,Aspang,47.55576,16.08997
318,2624,Breitenau,47.73364,16.14305
318,2673,Breitenstein,47.65984,15.82146
318,2842,Edlitz,47.59771,16.14122
318,2873,Feistritz am Wechsel,47.59939,16.05333
318,2640,Gloggnitz,47.67537,15.93975
318,2840,Grimmenstein,47.61608,16.12673
318,2733,Grünbach am Schneeberg,47.79633,15.9883
318,2880,Kirchberg am Wechsel,47.60952,15.99073
318,2671,Küb,47.68095,15.88005
318,2642,Maria Schutz,47.64191,15.86904
318,2872,Mönichkirchen,47.51249,16.03967
318,2661,Naßwald,47.76386,15.69721
318,2620,Neunkirchen,47.72132,16.08067
318,2650,Payerbach,47.69229,15.86352
318,2823,Pitten,47.71602,16.18709
318,2654,Prein an der Rax,47.67404,15.76398
318,2734,Puchberg am Schneeberg,47.78721,15.91336
318,2651,Reichenau an der Rax,47.69528,15.84534
318,2641,Schottwien,47.65644,15.87242
318,2625,Schwarzau am Steinfelde,47.73207,16.1718
318,2662,Schwarzau im Gebirge,47.81253,15.705
318,2824,Seebenstein,47.70182,16.14302
318,2680,Semmering,47.6326,15.8292
318,2631,Sieding-Stixenstein,47.74836,15.98211
318,2731,St. Egyden am Steinfeld,47.78198,16.10244
318,2630,Ternitz,47.71615,16.03528
318,2832,Thernberg,47.66198,16.17691
318,2881,Trattenbach,47.60248,15.89013
318,2831,Warth,47.66857,16.1297
318,2732,Willendorf,47.78985,16.05676
318,2632,Wimpassing im Schwarzatale,47.70282,16.03357
318,2871,Zöbern,47.51103,16.13399
302,3140,Pottenbrunn,48.23817,15.69644
302,3151,St. Georgen am Steinfelde,48.13847,15.61321
302,3100,St. Pölten,48.20454,15.62266
302,3104,St. Pölten-Harland,48.16124,15.63857
302,3105,St. Pölten-Radlberg,48.25527,15.68657
302,3107,St. Pölten-Traisenpark,48.22069,15.64122
319,3033,Altlengbach,48.15263,15.9307
319,3041,Asperhofen,48.24605,15.92536
319,3071,Böheimkirchen,48.198,15.76196
319,3032,Eichgraben,48.17228,15.98431
319,3213,Frankenfels,47.98246,15.32582
319,3131,Getzersdorf,48.32855,15.69482
319,3384,Groß Sierning,48.18823,15.45758
319,3386,Hafnerbach,48.21664,15.48848
319,3130,Herzogenburg,48.28474,15.69489
319,3202,Hofstetten,48.09704,15.51137
319,3052,Innermanzing,48.13383,15.914
319,3141,Kapelln,48.25853,15.75656
319,3121,Karlstetten,48.25859,15.56709
319,3072,Kasten bei Böheimkirchen,48.15325,15.77917
319,3204,Kirchberg an der Pielach,48.02699,15.42868
319,3062,Kirchstetten,48.18452,15.81755
319,3053,Laaben,48.17421,15.88742
319,3211,Loich,47.99616,15.40142
319,3034,Maria Anzbach,48.19037,15.93069
319,3074,Michelbach,48.10095,15.76348
319,3110,Neidling,48.23701,15.55614
319,3040,Neulengbach,48.1976,15.90779
319,3134,Nußdorf,48.35512,15.69456
319,3200,Ober-Grafendorf,48.15071,15.54447
319,3124,Oberwölbling,48.31871,15.59134
319,3123,Obritzberg,48.29156,15.59329
319,3061,Ollersbach,48.18671,15.84475
319,3142,Perschling,48.21453,15.81552
319,3385,Prinzersdorf,48.20257,15.51607
319,3143,Pyhra,48.15843,15.68565
319,3203,Rabenstein an der Pielach,48.06532,15.46757
319,3212,Schwarzenbach an der Pielach,47.94628,15.38349
319,3051,St. Christophen,48.17479,15.88661
319,3231,St. Margarethen an der Sierning,48.15934,15.49071
319,3125,Statzendorf,48.30791,15.64091
319,3073,Stössing,48.12299,15.81345
319,3133,Traismauer,48.35123,15.74314
319,3144,Wald,48.12431,15.69577
319,3150,Wilhelmsburg,48.10529,15.60613
320,3292,Gaming,47.92944,15.08818
320,3221,Gösing an der Mariazellerbahn,47.89135,15.27904
320,3345,Göstling an der Ybbs,47.80797,14.93091
320,3264,Gresten,47.9856,15.02534
320,3291,Kienberg,47.9458,15.12659
320,3295,Lackenhof,47.86991,15.15062
320,3294,Langau,47.84396,15.12849
320,3293,Lunz am See,47.86142,15.0298
320,3281,Oberndorf an der Melk,48.06384,15.21961
320,3214,Puchenstuben,47.92834,15.2869
320,3251,Purgstall,48.057,15.13114
320,3263,Randegg,48.01158,14.97287
320,3270,Scheibbs,48.00506,15.16793
320,3283,St. Anton an der Jeßnitz,47.96065,15.20702
320,3282,St. Georgen an der Leys,48.03152,15.22671
320,3261,Steinakirchen am Forst,48.06853,15.04911
320,3262,Wang,48.04559,15.02614
320,3250,Wieselburg,48.13059,15.13859
321,3462,Absdorf,48.40015,15.97939
321,3474,Altenwörth,48.38547,15.8589
321,3452,Atzenbrugg,48.29147,15.90554
321,3481,Fels am Wagram,48.43842,15.81828
321,3483,Feuersbrunn,48.43978,15.78669
321,3482,Gösing am Wagram,48.47221,15.81011
321,3484,Grafenwörth,48.40855,15.77717
321,3422,Greifenstein,48.34597,16.24198
321,3471,Großriedenthal,48.48412,15.86793
321,3701,Großweikersdorf,48.47222,15.98264
321,3413,Hintersdorf,48.29993,16.21616
321,3441,Judenau,48.28499,16.00837
321,3470,Kirchberg am Wagram,48.43427,15.89863
321,3465,Königsbrunn am Wagram,48.41823,15.94418
321,3433,Königstetten,48.30105,16.14536
321,3425,Langenlebarn,48.3266,16.1206
321,3442,Langenrohr,48.3048,16.00991
321,3451,Michelhausen,48.29023,15.94024
321,3004,Ried am Riederberg,48.25702,16.06952
321,3443,Sieghartskirchen,48.25484,16.01301
321,3454,Sitzenberg-Reidling,48.32085,15.8088
321,3423,St. Andrä-Wördern,48.33039,16.21224
321,3434,Tulbing,48.29338,16.12057
321,3430,Tulln an der Donau,48.33098,16.05202
321,3042,Würmla,48.25519,15.85977
321,3424,Zeiselmauer,48.3254,16.17866
321,3435,Zwentendorf an der Donau,48.34463,15.91031
322,3814,Aigen,48.84653,15.48551
322,3813,Dietmanns,48.79314,15.38124
322,3843,Dobersberg,48.91488,15.32198
322,3852,Gastern,48.89399,15.22042
322,3812,Groß Siegharts,48.79123,15.40444
322,3824,Großau,48.88312,15.5207
322,3822,Karlstein an der Thaya,48.88285,15.40448
322,3851,Kautzen,48.9302,15.24005
322,3762,Ludweis,48.76969,15.49122
322,3820,Raabs an der Thaya,48.85,15.5
322,3842,Thaya,48.85504,15.28965
322,3902,Vitis,48.75875,15.18253
322,3830,Waidhofen an der Thaya,48.81615,15.28192
322,3844,Waldkirchen an der Thaya,48.94031,15.3497
322,3823,Weikertschlag an der Thaya,48.9121,15.47537
322,3841,Windigsteig,48.76543,15.2873
322,3340,Waidhofen an der Ybbs,47.96052,14.77362
324,2435,Ebergassing,48.04567,16.51896
324,2401,Fischamend,48.11936,16.61327
324,3003,Gablitz,48.22892,16.15413
324,2440,Gramatneusiedl,48.02903,16.48943
324,2325,Himberg,48.11504,16.55788
324,3421,Höflein an der Donau,48.34991,16.27446
324,2431,Kleinneusiedl,48.09259,16.60567
324,3400,Klosterneuburg,48.30515,16.32497
324,3420,Kritzendorf,48.33026,16.30031
324,2333,Leopoldsdorf,48.10858,16.39225
324,2326,Maria Lanzendorf,48.09887,16.41843
324,3001,Mauerbach,48.24544,16.16791
324,3021,Pressbaum,48.17836,16.07612
324,3002,Purkersdorf,48.20836,16.17587
324,3031,Rekawinkel,48.1794,16.02406
324,2432,Schwadorf,48.06917,16.5802
324,2320,Schwechat,48.1409,16.47716
324,3013,Tullnerbach-Lawies,48.19262,16.09807
324,3011,Untertullnerbach,48.18976,16.12642
324,3012,Wolfsgraben,48.15862,16.12197
324,2322,Zwölfaxing,48.11175,16.46335
304,2700,Wiener Neustadt,47.81293,16.24555
323,2822,Bad Erlach,47.72729,16.21441
323,2721,Bad Fischau,47.83152,16.16681
323,2853,Bad Schönau,47.49585,16.23435
323,2833,Bromberg,47.66494,16.20984
323,2490,Ebenfurth,47.87632,16.37233
323,2492,Eggendorf,47.85832,16.32238
323,2603,Felixdorf,47.88174,16.24194
323,2770,Gutenstein,47.87602,15.88929
323,2852,Hochneukirchen,47.45738,16.20281
323,2802,Hochwolkersdorf,47.66094,16.28301
323,2724,Hohe Wand-Stollhof,47.83052,16.07006
323,2812,Hollenthon,47.59003,16.25932
323,2801,Katzelsdorf,47.77984,16.26966
323,2860,Kirchschlag in der Buckligen Welt,47.50201,16.29635
323,2851,Krumbach,47.52184,16.1936
323,2821,Lanzenkirchen,47.74283,16.23917
323,2813,Lichtenegg,47.59943,16.19747
323,2493,Lichtenwörth-Nadelburg,47.83249,16.29573
323,2753,Markt Piesting,47.87301,16.12688
323,2761,Miesenbach,47.84077,15.98205
323,2723,Muthmannsdorf,47.8371,16.11162
323,2755,Oed,47.87889,16.02433
323,2763,Pernitz,47.8977,15.96018
323,2663,Rohr im Gebirge,47.8951,15.73624
323,2803,Schwarzenbach,47.63544,16.35107
323,2601,Sollenau,47.89731,16.24996
323,2751,Steinabrückl,47.86991,16.20174
323,2604,Theresienfeld,47.86046,16.24805
323,2754,Waldegg,47.86874,16.05149
323,2811,Wiesmath,47.61676,16.28786
323,2722,Winzendorf,47.81196,16.11229
323,2752,Wöllersdorf,47.86859,16.17017
325,3804,Allentsteig,48.69578,15.32811
325,3925,Arbesbach,48.494,14.95528
325,3903,Echsenbach,48.71758,15.21741
325,3594,Franzen,48.61906,15.39505
325,3533,Friedersbach,48.59,15.26917
325,3800,Göpfritz an der Wild,48.72473,15.40037
325,3912,Grafenschlag,48.50077,15.16814
325,3524,Grainbrunn,48.48566,15.26955
325,3920,Groß Gerungs,48.57401,14.95804
325,3913,Großgöttfritz,48.53924,15.18828
325,3665,Gutenbrunn,48.36452,15.11812
325,3923,Jagenbach,48.639,15.03092
325,3811,Kirchberg an der Wild,48.75107,15.40492
325,3623,Kottes,48.41581,15.30249
325,3921,Langschlag,48.5755,14.88362
325,3664,Martinsberg,48.37529,15.15017
325,3593,Neupölla,48.64264,15.44582
325,3531,Niedernondorf,48.54846,15.2743
325,3631,Ottenschlag,48.42453,15.22008
325,3911,Rappottenstein,48.52165,15.07857
325,3924,Rosenau Schloß,48.60286,15.06666
325,3525,Sallingberg,48.46657,15.23191
325,3633,Schönbach,48.45325,15.03932
325,3900,Schwarzenau,48.74328,15.2593
325,3931,Schweiggers,48.66844,15.06228
325,3632,Traunstein,48.43555,15.11636
325,3914,Waldhausen,48.52183,15.26081
325,3910,Zwettl,48.60545,15.1659
404,5122,Ach,48.15758,12.83525
404,4950,Altheim,48.25042,13.2327
404,5252,Aspach,48.18534,13.30473
404,5224,Auerbach,48.06469,13.10741
404,5282,Braunau,48.25884,13.03494
404,5280,Braunau am Inn,48.25884,13.03494
404,5274,Burgkirchen,48.20292,13.10089
404,5142,Eggelsberg,48.07753,12.99147
404,5143,Feldkirchen bei Mattighofen,48.068,13.04505
404,5131,Franking,48.0527,12.91205
404,5211,Friedburg,48.01831,13.24883
404,5132,Geretsberg,48.0893,12.93682
404,5133,Gilgenberg am Weilhart,48.13015,12.93962
404,5144,Handenberg,48.13449,13.00791
404,5251,Höhnhart,48.16572,13.26762
404,5225,Jeging,48.05025,13.14824
404,5232,Kirchberg bei Mattighofen,48.03955,13.10047
404,5221,Lochen,48.00775,13.1801
404,5241,Maria Schmolln,48.13856,13.21819
404,5230,Mattighofen,48.10411,13.14989
404,5270,Mauerkirchen,48.19109,13.13632
404,4962,Mining,48.27681,13.16106
404,5271,Moosbach,48.20675,13.16482
404,5141,Moosdorf,48.04596,12.98909
404,5222,Munderfing,48.06801,13.18179
404,5145,Neukirchen an der Enknach,48.17892,13.0475
404,5121,Ostermiething,48.046,12.8299
404,5223,Pfaffstätt,48.07517,13.14659
404,5233,Pischelsdorf am Engelbach,48.12996,13.08336
404,4951,Polling im Innkreis,48.23027,13.28323
404,5273,Roßbach,48.20137,13.2529
404,5231,Schalchen,48.11913,13.15663
404,5212,Schneegattern,48.02444,13.29473
404,5134,Schwand im Innkreis,48.17878,12.96666
404,5242,St. Johann am Walde,48.1214,13.28443
404,5120,St. Pantaleon,48.01053,12.89461
404,4963,St. Peter am Hart,48.24133,13.11797
404,5272,Treubach,48.19453,13.21389
404,5261,Uttendorf,48.15533,13.11856
404,4952,Weng im Innkreis,48.23479,13.1782
404,4933,Wildenau,48.206,13.31769
405,4072,Alkoven,48.28769,14.10736
405,4082,Aschach an der Donau,48.36681,14.02535
405,4075,Breitenaich,48.26144,13.97759
405,4070,Eferding,48.30862,14.02363
405,4083,Haibach ob der Donau,48.40483,13.92226
405,4081,Hartkirchen,48.36276,14.0032
405,4731,Prambachkirchen,48.31533,13.904
405,4612,Scharten,48.25171,14.03611
405,4076,St. Marienkirchen an der Polsenz,48.26442,13.93065
405,4074,Stroheim,48.33716,13.95754
406,4283,Bad Zell,48.34965,14.66993
406,4240,Freistadt,48.51111,14.50488
406,4264,Grünbach,48.58777,14.56048
406,4293,Gutau,48.4172,14.61332
406,4232,Hagenberg im Mühlkreis,48.36745,14.51601
406,4242,Hirschbach im Mühlkreis,48.48839,14.41148
406,4292,Kefermarkt,48.44291,14.53737
406,4280,Königswiesen,48.40698,14.8405
406,4291,Lasberg,48.47146,14.54076
406,4262,Leopoldschlag,48.61568,14.50333
406,4252,Liebenau,48.53182,14.80684
406,4281,Mönchdorf,48.36073,14.79624
406,4212,Neumarkt im Mühlkreis,48.42752,14.48412
406,4282,Pierbach,48.34826,14.75568
406,4230,Pregarten,48.35513,14.53084
406,4261,Rainbach im Mühlkreis,48.55827,14.47694
406,4251,Sandl,48.56047,14.64335
406,4274,Schönau im Mühlkreis,48.39341,14.73042
406,4294,St. Leonhard bei Freistadt,48.44432,14.67841
406,4271,St. Oswald bei Freistadt,48.50052,14.58994
406,4284,Tragwein,48.33124,14.62205
406,4231,Untergaisbach,48.33084,14.50231
406,4273,Unterweißenbach,48.43522,14.78206
406,4224,Wartberg ob der Aist,48.34921,14.50858
406,4272,Weitersfelden,48.47739,14.72872
406,4263,Windhaag bei Freistadt,48.58635,14.56289
407,4813,Altmünster,47.90092,13.7647
407,4822,Bad Goisern am Hallstättersee,47.64081,13.617
407,4820,Bad Ischl,47.71154,13.62382
407,4802,Ebensee,47.8127,13.77385
407,4810,Gmunden,47.91838,13.79945
407,4824,Gosau,47.58355,13.53378
407,4825,Gosau-Hintertal,47.5508,13.5161
407,4645,Grünau im Almtal,47.8537,13.95602
407,4816,Gschwandt,47.93513,13.84429
407,4830,Hallstatt,47.55729,13.64696
407,4656,Kirchham,47.97092,13.89877
407,4663,Laakirchen,47.98255,13.82372
407,4821,Lauffen,47.67323,13.61661
407,4814,Neukirchen,47.8747,13.7097
407,4831,Obertraun,47.5571,13.68712
407,4664,Oberweis,47.95268,13.81916
407,4694,Ohlsdorf,47.96111,13.79193
407,4812,Pinsdorf,47.93009,13.77084
407,4661,Roitham,48.02429,13.82203
407,4644,Scharnstein,47.90399,13.96112
407,4817,St. Konrad,47.91266,13.88891
407,5360,St. Wolfgang im Salzkammergut,47.73827,13.44818
407,4823,Steeg,47.61064,13.63229
407,4662,Steyrermühl,47.9907,13.79972
407,4801,Traunkirchen,47.84476,13.78979
407,4655,Vorchdorf,48.00372,13.92292
408,4676,Aistersheim,48.18658,13.74206
408,4674,Altenhof am Hausruck,48.1369,13.68748
408,4701,Bad Schallerbach,48.23127,13.91979
408,4713,Gallspach,48.20658,13.81418
408,4673,Gaspoltshofen,48.14325,13.73628
408,4682,Geboltskirchen,48.15319,13.63365
408,4710,Grieskirchen,48.23413,13.83079
408,4680,Haag am Hausruck,48.18509,13.6413
408,4733,Heiligenberg,48.35397,13.82274
408,4716,Hofkirchen an der Trattnach,48.22049,13.74028
408,4633,Kematen am Innbach,48.17662,13.86174
408,4714,Meggenhofen,48.18024,13.7948
408,4712,Michaelnbach,48.2879,13.83148
408,4723,Natternbach,48.39788,13.74905
408,4724,Neukirchen am Walde,48.40503,13.78127
408,4720,Neumarkt im Hausruckkreis,48.27343,13.72566
408,4722,Peuerbach,48.34525,13.77003
408,4742,Pram,48.23469,13.60623
408,4681,Rottenbach,48.20613,13.67999
408,4707,Schlüßlberg,48.22204,13.86783
408,4084,St. Agatha,48.3854,13.878
408,4732,St. Thomas,48.28501,13.87892
408,4715,Taufkirchen an der Trattnach,48.24694,13.74866
408,4730,Waizenkirchen,48.33015,13.85688
408,4702,Wallern an der Trattnach,48.2315,13.94718
408,4675,Weibern,48.18561,13.70329
408,4741,Wendling,48.23172,13.66628
409,4594,Grünburg,47.9699,14.26311
409,4573,Hinterstoder,47.69966,14.15485
409,4560,Kirchdorf an der Krems,47.90345,14.12305
409,4564,Klaus an der Pyhrnbahn,47.83261,14.15771
409,4550,Kremsmünster,48.05372,14.13148
409,4592,Leonstein,47.89532,14.2309
409,4563,Micheldorf,47.88009,14.13673
409,4591,Molln,47.88592,14.25764
409,4542,Nußbach,47.97211,14.16343
409,4593,Obergrünburg,47.95147,14.25539
409,4643,Pettenbach,47.96084,14.01684
