Region_id,ZIP,City,Lat,Lng
608,8756,St. Georgen ob Judenburg,47.20594,14.49838
608,8765,St. Johann am Tauern,47.35738,14.46901
608,8755,St. Peter ob Judenburg,47.18563,14.58729
608,8754,Thalheim,47.19559,14.59067
608,8800,Unzmarkt,47.19918,14.44571
608,8741,Weißkirchen in Steiermark,47.15409,14.73863
608,8740,Zeltweg,47.19008,14.75399
609,8731,Bischoffeld,47.27121,14.70478
609,8734,Großlobming,47.18615,14.80937
609,8720,Knittelfeld,47.21406,14.82915
609,8732,Seckau,47.27383,14.78597
609,8724,Spielberg,47.20712,14.79685
609,8715,St. Lorenzen bei Knittelfeld,47.25079,14.89606
609,8733,St. Marein bei Knittelfeld,47.26955,14.86104
610,8412,Allerheiligen bei Wildon,46.91421,15.55314
610,8454,Arnfels,46.67714,15.40244
610,8461,Ehrenhausen,46.72573,15.58488
610,8441,Fresing,46.75915,15.44675
610,8424,Gabersdorf,46.78239,15.58774
610,8462,Gamlitz,46.72054,15.55409
610,8443,Gleinstätten,46.75487,15.36776
610,8452,Großklein,46.73719,15.44241
610,8081,Heiligenkreuz am Waasen,46.95535,15.58668
610,8451,Heimschuh,46.76168,15.49272
610,8411,Hengsberg,46.86961,15.45077
610,8442,Kitzeck im Sausal,46.78163,15.45374
610,8403,Lebring,46.85434,15.5379
610,8430,Leibnitz,46.78141,15.53841
610,8463,Leutschach,46.66741,15.46827
610,8455,Oberhaag,46.68664,15.33355
610,8471,Spielfeld,46.70851,15.63215
610,8444,St. Andrä im Sausal,46.79084,15.37724
610,8413,St. Georgen an der Stiefing,46.88081,15.56572
610,8453,St. Johann im Saggautal,46.70256,15.40046
610,8505,St. Nikolai im Sausal,46.82124,15.4497
610,8422,St. Nikolai ob Draßling,46.81569,15.66038
610,8423,St. Veit am Vogau,46.74666,15.62555
610,8472,Straß in Steiermark,46.72733,15.62521
610,8435,Wagna,46.76596,15.5573
610,8410,Wildon,46.88723,15.50965
610,8421,Wolfsberg im Schwarzautal,46.84554,15.66019
611,8790,Eisenerz,47.54282,14.88476
611,8920,Hieflau,47.60577,14.74556
611,8775,Kalwang,47.42739,14.75553
611,8773,Kammern im Liesingtal,47.39303,14.90229
611,8714,Kraubath an der Mur,47.3066,14.9361
611,8700,Leoben,47.38138,15.0944
611,8774,Mautern in Steiermark,47.40061,14.82463
611,8712,Niklasdorf,47.39559,15.15977
611,8795,Radmer,47.54224,14.75918
611,8770,St. Michael in Obersteiermark,47.33687,15.02032
611,8792,St. Peter-Freienstein,47.39789,15.03325
611,8713,St. Stefan ob Leoben,47.31774,14.9777
611,8772,Timmersdorf,47.37657,14.96401
611,8793,Trofaiach,47.42656,15.00923
611,8794,Vordernberg,47.48801,14.99317
611,8781,Wald am Schoberpaß,47.45014,14.67401
612,8911,Admont,47.57765,14.46046
612,8966,Aich-Assach,47.42685,13.83781
612,8943,Aigen im Ennstal,47.52045,14.14319
612,8992,Altaussee,47.6398,13.76418
612,8934,Altenmarkt bei St. Gallen,47.72275,14.64959
612,8904,Ardning,47.59102,14.36397
612,8990,Bad Aussee,47.60938,13.78323
612,8983,Bad Mitterndorf,47.55524,13.9311
612,8953,Donnersbach,47.46398,14.12953
612,8783,Gaishorn am See,47.49141,14.54785
612,8922,Gams bei Hieflau,47.6678,14.78663
612,8962,Gröbming,47.44484,13.90162
612,8993,Grundlsee,47.63054,13.84263
612,8967,Haus,47.41041,13.76621
612,8952,Irdning,47.50545,14.104
612,8912,Johnsbach,47.5397,14.58435
612,8984,Kainisch,47.5748,13.84027
612,8921,Lainbach,47.63563,14.76712
612,8931,Landl,47.64681,14.77059
612,8903,Lassing,47.52697,14.26287
612,8940,Liezen,47.56884,14.24312
612,8974,Mandling,47.40407,13.57509
612,8960,Öblarn,47.46031,13.99138
612,8923,Palfau,47.71058,14.80829
612,8973,Pichl,47.39,13.61313
612,8965,Pruggern,47.42319,13.87555
612,8972,Ramsau,47.44175,13.65665
612,8971,Rohrmoos-Untertal,47.38338,13.67301
612,8786,Rottenmann,47.52521,14.35774
612,8970,Schladming,47.39193,13.68742
612,8900,Selzthal,47.55401,14.32277
612,8933,St. Gallen,47.6921,14.6171
612,8954,St. Martin am Grimming,47.48899,13.98066
612,8950,Stainach,47.53339,14.10876
612,8961,Stein an der Enns,47.43624,13.94003
612,8982,Tauplitz,47.56169,14.01225
612,8951,Trautenfels,47.51917,14.08377
612,8782,Treglwang,47.47529,14.59231
612,8784,Trieben,47.48805,14.48752
612,8932,Weißenbach an der Enns,47.70403,14.62905
612,8913,Weng,47.59847,14.50937
612,8924,Wildalpen,47.6645,14.98609
612,8942,Wörschach,47.5527,14.14756
614,8841,Frojach,47.13298,14.30818
614,8842,Katsch an der Mur,47.14277,14.28299
614,8854,Krakaudorf,47.18154,14.01941
614,8812,Mariahof,47.09998,14.39931
614,8822,Mühlen,47.0313,14.50781
614,8850,Murau,47.11065,14.17109
614,8820,Neumarkt in Steiermark,47.07253,14.42654
614,8831,Niederwölz,47.15151,14.37394
614,8832,Oberwölz,47.20653,14.28146
614,8863,Predlitz,47.0706,13.91582
614,8853,Ranten,47.15722,14.08255
614,8811,Scheifling,47.15049,14.4099
614,8844,Schöder,47.18206,14.11184
614,8861,St. Georgen ob Murau,47.10491,14.09896
614,8813,St. Lambrecht,47.07111,14.3015
614,8843,St. Peter am Kammersberg,47.18726,14.18765
614,8862,Stadl an der Mur,47.08863,13.9825
614,8852,Stolzalpe,47.11864,14.18925
614,8833,Teufenbach,47.13253,14.36031
614,8864,Turrach,46.96196,13.88446
614,9323,Wildbad Einöd,47.02244,14.41308
613,8643,Allerheiligen im Mürztal,47.48177,15.4061
613,8671,Alpl,47.50688,15.63829
613,8663,Dorf Veitsch,47.58889,15.49444
613,8694,Frein an der Mürz,47.74246,15.48463
613,8664,Großveitsch,47.58763,15.47172
613,8691,Kapellen,47.64702,15.63069
613,8650,Kindberg,47.50526,15.44888
613,8652,Kindberg-Aumühl,47.50935,15.40218
613,8670,Krieglach,47.54501,15.56133
613,8665,Langenwang,47.56664,15.6182
613,8662,Mitterdorf im Mürztal,47.53522,15.51178
613,8644,Mürzhofen,47.48424,15.39629
613,8693,Mürzsteg,47.67564,15.49302
613,8680,Mürzzuschlag,47.60589,15.67155
613,8682,Mürzzuschlag-Hönigsberg,47.58169,15.64658
613,8692,Neuberg an der Mürz,47.66698,15.57502
613,8684,Spital am Semmering,47.61601,15.75434
613,8653,Stanz im Mürztal,47.46589,15.49995
613,8685,Steinhaus am Semmering,47.62096,15.79092
613,8661,Wartberg im Mürztal,47.52549,15.49236
615,8490,Bad Radkersburg,46.68751,15.9872
615,8483,Deutsch Goritz,46.75198,15.82977
615,8482,Gosdorf,46.72526,15.79728
615,8492,Halbenrain,46.72171,15.94782
615,8493,Klöch,46.76464,15.96698
615,8092,Mettersdorf am Saßbach,46.80484,15.71113
615,8480,Mureck,46.70782,15.77462
615,8093,St. Peter am Ottersbach,46.79892,15.75952
615,8345,Straden,46.80626,15.87071
615,8355,Tieschen,46.78632,15.94507
615,8484,Unterpurkla,46.73176,15.90404
615,8481,Weinburg am Saßbach,46.75384,15.7212
615,8473,Weitersfeld an der Mur,46.70469,15.72691
616,8572,Bärnbach,47.07039,15.12877
616,8583,Edelschrott,47.02155,15.05103
616,8153,Geistthal,47.17103,15.16521
616,8593,Graden,47.06158,15.08274
616,8584,Hirschegg,47.02014,14.95782
616,8573,Kainach bei Voitsberg,47.14086,15.09202
616,8580,Köflach,47.06447,15.08381
616,8564,Krottendorf-Gaisfeld,47.02022,15.19881
616,8563,Ligist,46.99371,15.20702
616,8591,Maria Lankowitz,47.06383,15.06294
616,8562,Mooskirchen,46.98577,15.28062
616,8582,Rosental an der Kainach,47.05523,15.11414
616,8592,Salla,47.10807,14.97212
616,8561,Söding,46.99972,15.29137
616,8565,St. Johann ob Hohenburg,47.01115,15.22663
616,8152,Stallhofen,47.04857,15.22084
616,8570,Voitsberg,47.04948,15.15002
617,8184,Anger,47.27394,15.69082
617,8190,Birkfeld,47.35491,15.69447
617,8654,Fischbach,47.44157,15.65143
617,8163,Fladnitz an der Teichalm,47.28543,15.47753
617,8183,Floing,47.26392,15.74685
617,8616,Gasen,47.38365,15.57827
617,8200,Gleisdorf,47.10475,15.71133
617,8211,Großpesendorf,47.15162,15.76134
617,8172,Heilbrunn,47.33713,15.60967
617,8221,Hirnsdorf,47.19374,15.82853
617,8191,Koglhof,47.31973,15.69034
617,8311,Markt Hartmannsdorf,47.05434,15.84248
617,8162,Passail,47.28136,15.51532
617,8212,Pischelsdorf in der Steiermark,47.17297,15.80599
617,8182,Puch bei Weiz,47.22428,15.72514
617,8673,Ratten,47.48371,15.72138
617,8674,Rettenegg,47.52645,15.77974
617,8261,Sinabelkirchen,47.10297,15.82733
617,8672,St. Kathrein am Hauenstein,47.48947,15.69202
617,8171,St. Kathrein am Offenegg,47.30122,15.57621
617,8321,St. Margarethen an der Raab,47.04507,15.74529
617,8181,St. Ruprecht an der Raab,47.15359,15.66212
617,8192,Strallegg,47.41012,15.72465
617,8160,Weiz,47.21723,15.62263
702,6471,Arzl im Pitztal,47.20736,10.76171
702,6425,Haiming,47.25382,10.88518
702,6452,Hochsölden,46.9772,10.98217
702,6460,Imst,47.24453,10.73949
702,6474,Jerzens,47.14974,10.74674
702,6462,Karres,47.2195,10.77665
702,6444,Längenfeld,47.07542,10.96971
702,6414,Mieming,47.33934,10.97255
702,6423,Mötz,47.28144,10.95558
702,6465,Nassereith,47.31439,10.83817
702,6456,Obergurgl,46.87059,11.02737
702,6416,Obsteig,47.29803,10.92754
702,6433,Oetz,47.2042,10.89273
702,6430,Ötztal Bahnhof,47.23774,10.85928
702,6421,Rietz,47.28605,11.03026
702,6426,Roppen,47.21758,10.82097
702,6432,Sautens,47.20808,10.86505
702,6424,Silz,47.26558,10.92748
702,6450,Sölden,46.96672,11.00738
702,6481,St. Leonhard im Pitztal,47.06634,10.84718
702,6422,Stams,47.27667,10.98288
702,6464,Tarrenz,47.26241,10.76209
702,6441,Umhausen,47.13902,10.92782
702,6458,Vent,46.86183,10.91574
702,6473,Wenns,47.16958,10.7316
701,6020,Innsbruck,47.26269,11.3947
703,6067,Absam,47.29528,11.50542
703,6071,Aldrans,47.25125,11.44601
703,6070,Ampass,47.26307,11.46509
703,6094,Axams,47.23037,11.27916
703,6121,Baumkirchen,47.30025,11.56403
703,6092,Birgitz,47.23544,11.2995
703,6083,Ellbögen,47.18608,11.43099
703,6403,Flaurling,47.29235,11.12234
703,6122,Fritzens,47.30728,11.58827
703,6166,Fulpmes,47.15297,11.3489
703,6069,Gnadenwald,47.32326,11.5754
703,6091,Götzens,47.23612,11.31134
703,6156,Gries am Brenner,47.03858,11.47915
703,6182,Gries im Sellrain,47.19552,11.15597
703,6095,Grinzens,47.22949,11.25417
703,6060,Hall in Tirol,47.28097,11.50434
703,6402,Hatting,47.27781,11.16781
703,6080,Innsbruck-Igls,47.23083,11.4107
703,6401,Inzing,47.2741,11.19697
703,6175,Kematen in Tirol,47.25435,11.27242
703,6114,Kolsass,47.30018,11.63083
703,6115,Kolsassberg,47.28207,11.65282
703,6183,Kühtai,47.21384,11.02455
703,6072,Lans,47.23847,11.43282
703,6105,Leutasch,47.37013,11.14271
703,6143,Matrei am Brenner,47.13159,11.45272
703,6142,Mieders,47.16969,11.38118
703,6068,Mils,47.28835,11.53245
703,6162,Mutters,47.22762,11.37716
703,6161,Natters,47.23405,11.37356
703,6145,Navis,47.13068,11.54059
703,6167,Neustift im Stubaital,47.11058,11.3065
703,6406,Oberhofen im Inntal,47.30402,11.0958
703,6157,Obernberg am Brenner,47.01591,11.41839
703,6173,Oberperfuss,47.24426,11.24943
703,6082,Patsch,47.20443,11.4151
703,6408,Pettnau,47.29288,11.16181
703,6405,Pfaffenhofen,47.299,11.08206
703,6404,Polling,47.28107,11.15109
703,6179,Ranggen,47.25748,11.21046
703,6103,Reith bei Seefeld,47.2994,11.20316
703,6074,Rinn,47.24897,11.50189
703,6063,Rum,47.28694,11.46036
703,6108,Scharnitz,47.38882,11.26402
703,6141,Schönberg im Stubaital,47.18612,11.40433
703,6100,Seefeld in Tirol,47.32985,11.18741
703,6181,Sellrain,47.21346,11.21446
703,6073,Sistrans,47.23807,11.44686
703,6154,St. Jodok am Brenner,47.06252,11.50098
703,6184,St. Sigmund,47.20286,11.10121
703,6150,Steinach am Brenner,47.09147,11.46664
703,6165,Telfes im Stubai,47.16427,11.35861
703,6410,Telfs,47.30646,11.07151
703,6065,Thaur,47.29379,11.47255
703,6152,Trins,47.08287,11.41631
703,6075,Tulfes,47.25711,11.53068
703,6178,Unterperfuss,47.25993,11.25848
703,6111,Volders,47.28743,11.56546
703,6176,Völs,47.25201,11.3282
703,6113,Wattenberg,47.26424,11.61141
703,6112,Wattens,47.29168,11.59285
703,6170,Zirl,47.27333,11.24227
704,6371,Aurach,47.4175,12.43354
704,6364,Brixen im Thale,47.4503,12.24985
704,6383,Erpfendorf,47.57581,12.47892
704,6391,Fieberbrunn,47.47589,12.54445
704,6353,Going am Wilden Kaiser,47.5143,12.32751
704,6395,Hochfilzen,47.46896,12.62198
704,6361,Hopfgarten,47.44936,12.15929
704,6305,Itter,47.47052,12.14409
704,6373,Jochberg,47.37979,12.41945
704,6365,Kirchberg in Tirol,47.4471,12.31385
704,6382,Kirchdorf in Tirol,47.55825,12.44756
704,6370,Kitzbühel,47.44548,12.39194
704,6345,Kössen,47.66919,12.40483
704,6372,Oberndorf in Tirol,47.49953,12.38506
704,6385,Schwendt,47.63044,12.39241
704,6392,St. Jakob in Haus,47.50058,12.55983
704,6380,St. Johann in Tirol,47.52163,12.43061
704,6393,St. Ulrich am Pillersee,47.52913,12.57364
704,6384,Waidring,47.58436,12.57016
704,6363,Westendorf,47.43194,12.21445
705,6236,Alpbach,47.39909,11.94312
705,6320,Angerberg,47.50627,12.03985
705,6323,Bad Häring,47.51062,12.11888
705,6234,Brandenberg,47.49033,11.89448
705,6252,Breitenbach am Inn,47.47827,11.97379
705,6230,Brixlegg,47.43003,11.8785
705,6341,Ebbs,47.63355,12.21414
705,6352,Ellmau,47.51361,12.30161
705,6343,Erl,47.68168,12.18056
705,6322,Kirchbichl,47.51163,12.0867
705,6233,Kramsach,47.44718,11.88358
705,6330,Kufstein,47.58296,12.17077
705,6250,Kundl,47.46846,11.98431
705,6336,Langkampfen,47.55111,12.09325
705,6324,Mariastein,47.52785,12.05519
705,6232,Münster,47.42148,11.83359
705,6342,Niederndorf,47.6503,12.21558
705,6241,Radfeld,47.44616,11.91078
705,6240,Rattenberg,47.43992,11.89436
705,6235,Reith im Alpbachtal,47.41648,11.87843
705,6351,Scheffau am Wilden Kaiser,47.52855,12.25013
705,6334,Schwoich,47.54415,12.14087
705,6306,Söll,47.50361,12.19169
705,6335,Thiersee,47.59425,12.11792
705,6344,Walchsee,47.65125,12.31769
705,6313,Wildschönau-Auffach,47.41109,12.03529
705,6314,Wildschönau-Niederau,47.4514,12.08816
705,6311,Wildschönau-Oberau,47.44404,12.04856
705,6300,Wörgl,47.48932,12.06277
706,6524,Feichten im Kaunertal,46.96297,10.7498
706,6528,Fendels,47.05419,10.67662
706,6533,Fiss,47.05542,10.61846
706,6521,Fließ,47.11952,10.62955
706,6572,Flirsch,47.14872,10.40786
706,6563,Galtür,46.96851,10.18733
706,6591,Grins,47.14139,10.51609
706,6492,Imsterberg,47.20636,10.69717
706,6561,Ischgl,47.01196,10.29154
706,6555,Kappl,47.06331,10.3757
706,6527,Kaunerberg,47.08144,10.71228
706,6532,Ladis,47.07414,10.64871
706,6500,Landeck,47.1385,10.56652
706,6562,Mathon,46.989,10.24506
706,6493,Mils,47.28835,11.53245
706,6543,Nauders,46.89106,10.50263
706,6574,Pettneu am Arlberg,47.14797,10.34053
706,6542,Pfunds,46.96848,10.53609
706,6551,Pians,47.13532,10.5116
706,6522,Prutz,47.07654,10.66352
706,6531,Ried im Oberinntal,47.05491,10.65356
706,6491,Schönwies,47.19677,10.65597
706,6553,See,47.08405,10.46987
706,6534,Serfaus,47.03841,10.60774
706,6544,Spiss,46.95959,10.4312
706,6580,St. Anton am Arlberg,47.12744,10.26378
706,6571,Strengen,47.12529,10.46309
706,6552,Tobadill,47.12544,10.51321
706,6541,Tösens,47.01734,10.60605
706,6511,Zams,47.15797,10.58966
707,9913,Abfaltersbach,46.75681,12.52862
707,9951,Ainet,46.86575,12.69121
707,9912,Anras,46.77211,12.55573
707,9911,Assling,46.78625,12.63662
707,9931,Außervillgraten,46.78654,12.42902
707,9991,Dölsach,46.82656,12.84079
707,9905,Gaimberg,46.84699,12.79185
707,9961,Hopfgarten in Defereggen,46.92118,12.52122
707,9932,Innervillgraten,46.80785,12.37166
707,9992,Iselsberg-Stronach,46.83812,12.84425
707,9981,Kals,47.00124,12.64516
707,9941,Kartitsch,46.72614,12.4982
707,9909,Leisach,46.81007,12.75057
707,9900,Lienz,46.82946,12.76895
707,9971,Matrei in Osttirol,46.99682,12.54145
707,9782,Nikolsdorf,46.78559,12.90456
707,9990,Nußdorf-Debant,46.83159,12.81479
707,9942,Obertilliach,46.71027,12.61689
707,9974,Prägraten,47.0174,12.37578
707,9954,Schlaiten,46.87714,12.65567
707,9920,Sillian,46.7476,12.41762
707,9963,St. Jakob in Defereggen,46.91682,12.32994
707,9952,St. Johann im Walde,46.90312,12.62753
707,9962,St. Veit in Defereggen,46.92472,12.4246
707,9904,Thurn,46.84845,12.76099
707,9943,Untertilliach,46.70365,12.67766
707,9972,Virgen,47.00348,12.45849
708,6653,Bach,47.26989,10.40367
708,6622,Berwang,47.40913,10.74972
708,6633,Biberwier,47.38365,10.89204
708,6621,Bichlbach,47.42002,10.78825
708,6632,Ehrwald,47.39835,10.92021
708,6652,Elbigenalp,47.29103,10.43678
708,6644,Elmen,47.33924,10.54236
708,6670,Forchach,47.41913,10.58685
708,6650,Gramais,47.2689,10.53653
708,6673,Grän,47.50233,10.55365
708,6651,Häselgehr,47.30691,10.48833
708,6611,Heiterwang,47.44411,10.74835
708,6646,Hinterhornbach,47.36065,10.46177
708,6604,Höfen,47.47007,10.68479
708,6654,Holzgau,47.26087,10.34478
708,6691,Jungholz,47.5735,10.44784
708,6631,Lermoos,47.39852,10.88747
708,6623,Namlos,47.35553,10.65542
708,6672,Nesselwängle,47.48515,10.60949
708,6647,Pfafflar,47.28294,10.62134
708,6600,Reutte,47.48748,10.71949
708,6677,Schattwald,47.51362,10.46109
708,6642,Stanzach,47.38296,10.56101
708,6655,Steeg,47.24306,10.29413
708,6675,Tannheim,47.49943,10.51619
708,6682,Vils,47.54925,10.63048
708,6645,Vorderhornbach,47.36967,10.53996
708,6610,Wängle,47.48763,10.68974
708,6671,Weißenbach am Lech,47.44178,10.64239
709,6215,Achenkirch,47.5275,11.70754
709,6274,Aschau,47.26807,11.88204
709,6260,Bruck am Ziller,47.3912,11.85051
709,6292,Finkenberg,47.154,11.82461
709,6263,Fügen,47.34604,11.84988
709,6264,Fügenberg,47.35468,11.84165
709,6222,Gallzein,47.36667,11.76667
709,6281,Gerlos,47.22586,12.03736
709,6295,Ginzling,47.10141,11.81009
709,6278,Hainzenberg,47.21852,11.8992
709,6265,Hart im Zillertal,47.34997,11.87314
709,6294,Hintertux,47.11427,11.68128
709,6283,Hippach,47.20383,11.86568
709,6200,Jenbach,47.39167,11.77126
709,6272,Kaltenbach,47.29339,11.8753
709,6212,Maurach,47.38296,11.78193
709,6290,Mayrhofen,47.16691,11.86292
709,6213,Pertisau,47.43983,11.69586
709,6136,Pill,47.32011,11.68127
709,6284,Ramsau im Zillertal,47.20471,11.87402
709,6262,Schlitters,47.37698,11.84082
709,6130,Schwaz,47.34487,11.7081
709,6135,Stans,47.36969,11.7163
709,6261,Strass im Zillertal,47.39575,11.82211
709,6275,Stumm,47.29245,11.88595
709,6276,Stummerberg,47.2893,11.90073
709,6123,Terfens,47.32237,11.6426
709,6293,Tux,47.12894,11.70734
709,6271,Uderns,47.32249,11.8639
709,6134,Vomp,47.34186,11.68282
709,6133,Weerberg,47.25858,11.70355
709,6210,Wiesing,47.40522,11.79757
709,6280,Zell am Ziller,47.23337,11.88161
709,6277,Zellberg,47.24186,11.85141
801,6781,Bartholomäberg,47.09236,9.90772
801,6723,Blons,47.22264,9.83334
801,6700,Bludenz,47.15556,9.8207
801,6719,Bludesch,47.19963,9.74716
801,6708,Brand,47.10857,9.7427
801,6751,Braz,47.14543,9.91487
801,6706,Bürs,47.15005,9.80377
801,6707,Bürserberg,47.14673,9.7778
801,6752,Dalaas,47.12298,9.99945
801,6733,Fontanella,47.24739,9.90878
801,6787,Gargellen,46.97156,9.91828
801,6793,Gaschurn,46.98903,10.02457
801,6754,Klösterle,47.13105,10.09151
801,6764,Lech,47.20812,10.1417
801,6713,Ludesch,47.19665,9.77877
801,6710,Nenzing,47.18432,9.70552
801,6714,Nüziders,47.17352,9.8014
801,6794,Partenen,46.96854,10.06388
801,6741,Raggal,47.21072,9.83759
801,6780,Schruns,47.08067,9.91763
801,6731,Sonntag,47.23799,9.89659
801,6771,St. Anton im Montafon,47.11154,9.86562
801,6791,St. Gallenkirch,47.02054,9.97405
801,6722,St. Gerold,47.22053,9.81573
801,6762,Stuben,47.1175,10.1434
801,6712,Thüringen,47.19787,9.76601
801,6721,Thüringerberg,47.21494,9.7827
801,6774,Tschagguns,47.07773,9.90195
801,6773,Vandans,47.09627,9.8646
801,6763,Zürs,47.17055,10.16317
802,6861,Alberschwende,47.45039,9.8313
802,6866,Andelsbuch,47.41319,9.89513
802,6883,Au,47.32224,9.97899
802,6870,Bezau,47.38457,9.90151
802,6874,Bizau,47.36929,9.92934
802,6900,Bregenz,47.50304,9.74707
802,6884,Damüls,47.28021,9.89165
802,6933,Doren,47.49257,9.88026
802,6863,Egg,47.43132,9.89722
802,6972,Fußach,47.47997,9.66405
802,6974,Gaißau,47.4657,9.59837
802,6971,Hard,47.48841,9.68862
802,6992,Hirschegg,47.34811,10.17171
802,6952,Hittisau,47.45768,9.95949
802,6973,Höchst,47.45967,9.6379
802,6914,Hohenweiler,47.58856,9.78138
802,6912,Hörbranz,47.55588,9.75307
802,6921,Kennelbach,47.48088,9.76596
802,6942,Krumbach,47.48292,9.93495
802,6932,Langen bei Bregenz,47.50836,9.82932
802,6941,Langenegg,47.463,9.90561
802,6923,Lauterach,47.47693,9.73139
802,6951,Lingenau,47.44979,9.92035
802,6911,Lochau,47.52988,9.75156
802,6881,Mellau,47.35031,9.88191
802,6993,Mittelberg,47.32406,10.15491
802,6943,Riefensberg,47.50423,9.9636
802,6991,Riezlern,47.35775,10.18713
802,6882,Schnepfau,47.35198,9.94529
802,6886,Schoppernau,47.31398,10.0164
802,6888,Schröcken,47.2581,10.0924
802,6858,Schwarzach,47.44471,9.76298
802,6867,Schwarzenberg,47.4138,9.85229
802,6934,Sulzberg,47.52149,9.91427
802,6767,Warth,47.25805,10.18312
802,6922,Wolfurt,47.47313,9.75293
802,6960,Wolfurt-Bahnhof,47.45308,9.75198
803,6850,Dornbirn,47.41328,9.74374
803,6845,Hohenems,47.36343,9.68987
803,6890,Lustenau,47.42642,9.65852
804,6844,Altach,47.35466,9.65206
804,6800,Feldkirch,47.23835,9.59622
804,6820,Frastanz,47.21693,9.63061
804,6811,Göfis,47.23631,9.63233
804,6840,Götzis,47.3337,9.64474
804,6833,Klaus-Weiler,47.30898,9.62432
804,6842,Koblach,47.33085,9.60149
804,6841,Mäder,47.34911,9.61528
804,6812,Meiningen,47.29934,9.57847
804,6830,Rankweil,47.27052,9.64312
804,6822,Satteins,47.22523,9.67198
804,6824,Schlins,47.20614,9.69965
804,6832,Sulz-Röthis,47.29441,9.65085
804,6834,Übersaxen,47.25245,9.67112
804,6836,Viktorsberg,47.30154,9.67569
804,6835,Zwischenwasser,47.28135,9.67172
900,1010,1 - Innere Stadt,48.20921,16.37278
900,1020,2 - Leopoldstadt,48.218,16.39036
900,1030,3 - Landstraße,48.20174,16.39159
900,1040,4 - Wieden,48.20921,16.37278
900,1050,5 - Margareten,48.1904,16.35402
900,1060,6 - Mariahilf,48.19456,16.35039
900,1070,7 - Neubau,48.2042,16.35146
900,1080,8 - Josefstadt,48.2106,16.34403
900,1090,9 - Alsergrund,48.22451,16.35423
900,1100,10 - Favoriten,48.17323,16.37862
900,1110,11 - Simmering,48.17428,16.41643
900,1120,12 - Meidling,48.17427,16.32962
900,1130,13 - Hietzing,48.18632,16.29836
900,1140,14 - Penzing,48.19813,16.3024
900,1150,15 - Rudolfsheim-Fünfhaus,48.19937,16.32754
900,1160,16 - Ottakring,48.21276,16.31108
900,1170,17 - Hernals,48.21806,16.33233
900,1180,18 - Währing,48.22661,16.34226
900,1190,19 - Döbling,48.24101,16.34882
900,1200,20 - Brigittenau,48.22997,16.37109
900,1210,21 - Floridsdorf,48.2581,16.3979
900,1220,22 - Donaustadt,48.24176,16.43486
900,1230,23 - Liesing,48.14613,16.297
900,1300,Flughafen,48.12089,16.56269
